Bill Type,Congress,Number of Cosponsors,Cosponsor Dems,Cosponsor Reps,Cosponsor Ind,Cosponsor States,Committees,Latest Action,Subject,Sponsor Title,Sponsor Party,Sponsor State,Month Introduced,"Agriculture, Nutrition, and Forestry",Appropriations,Armed Services,"Banking, Housing, and Urban Affairs",Budget,"Commerce, Science, and Transportation",Energy and Natural Resources,Environment and Public Works,Finance,Foreign Relations,"Health, Education, Labor, and Pensions",Homeland Security and Governmental Affairs,Judiciary,Rules and Administration,Small Business and Entrepreneurship,Veterans Affairs,International Narcotics Control,Ethics,Indian Affairs,Intelligence,Printing,Taxation,Library,Economic,bill_passed,bill_referred_committee
S. ,116,5,2,3,0,4,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,Performance measurement,Sen.,R,WI,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,0,3,0,3,Senate - Small Business and Entrepreneurship,Read twice and referred to the Committee on Small Business and Entrepreneurship.,Commerce,Sen.,R,TX,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,2,0,0,2,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,R,OH,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,0,2,0,2,,Held at the desk.,Social Welfare,Sen.,R,KY,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
S. ,116,0,0,0,0,0,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Crime and Law Enforcement,Sen.,R,AR,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,11,0,11,0,7,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,R,IN,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,1,1,0,2,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,Government Operations and Politics,Sen.,R,NC,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,11,8,3,0,10,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Immigration,Sen.,R,FL,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.",Armed Forces and National Security,Sen.,R,AZ,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,32,5,27,0,22,Senate - Small Business and Entrepreneurship,Read twice and referred to the Committee on Small Business and Entrepreneurship.,Commerce,Sen.,R,ND,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Immigration,Sen.,R,TX,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,0,3,0,3,Senate - Veterans' Affairs,Read twice and referred to the Committee on Veterans' Affairs.,Armed Forces and National Security,Sen.,R,IN,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Small Business and Entrepreneurship,Read twice and referred to the Committee on Small Business and Entrepreneurship.,Commerce,Sen.,R,CO,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,1,0,0,1,Senate - Homeland Security and Governmental Affairs,Became Public Law No: 116-267.,Postal service,Sen.,R,WI,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
S. ,116,0,0,0,0,0,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",State and local finance,Sen.,R,ID,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,1,0,0,1,Senate - Energy and Natural Resources,Read twice and referred to the Committee on Energy and Natural Resources.,Public Lands and Natural Resources,Sen.,R,OH,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,17,9,8,0,17,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,R,MS,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,10,5,4,1,8,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.",Commerce,Sen.,R,AR,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,2,1,0,3,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 601.,Emergency Management,Sen.,R,WI,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,2,2,0,0,2,Senate - Finance,Read twice and referred to the Committee on Finance.,Health,Sen.,R,TX,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,1,0,0,1,Senate - Small Business and Entrepreneurship,Read twice and referred to the Committee on Small Business and Entrepreneurship.,Commerce,Sen.,R,PA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,3,0,0,3,Senate - Homeland Security and Governmental Affairs,Message on Senate action sent to the House.,Government Operations and Politics,Sen.,R,OK,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,1,1,0,0,1,"Senate - Commerce, Science, and Transportation","Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",Public Lands and Natural Resources,Sen.,R,MS,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,5,2,3,0,4,,Became Public Law No: 116-150.,Emergency Management,Sen.,R,WI,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
S. ,116,1,1,0,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Health programs administration and funding,Sen.,R,ND,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,24,10,14,0,20,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",Agriculture and Food,Sen.,R,ND,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 621.,Emergency Management,Sen.,R,WI,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,6,4,2,0,6,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Finance and Financial Sector,Sen.,R,ND,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,4,2,2,0,4,Senate - Veterans' Affairs,Read twice and referred to the Committee on Veterans' Affairs. (Sponsor introductory remarks on measure: CR S4224-4225),Armed Forces and National Security,Sen.,R,ME,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,8,1,7,0,5,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.",Agriculture and Food,Sen.,R,OK,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,3,0,0,3,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 529.,Emergency Management,Sen.,R,WI,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,2,1,1,0,2,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 622.,Health,Sen.,R,MO,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,3,0,3,0,3,"Senate - Commerce, Science, and Transportation",Placed on Senate Legislative Calendar under General Orders. Calendar No. 638.,Finance and Financial Sector,Sen.,R,SD,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,12,6,6,0,10,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (text: CR S4225-4226)",Health,Sen.,R,SD,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,0,1,0,1,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Immigration,Sen.,R,TN,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,9,2,7,0,8,"Senate - Commerce, Science, and Transportation",Placed on Senate Legislative Calendar under General Orders. Calendar No. 589.,Transportation and Public Works,Sen.,R,NE,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,3,2,1,0,3,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,R,CO,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 623.,Emergency Management,Sen.,R,WI,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,1,0,1,0,1,Senate - Small Business and Entrepreneurship,Read twice and referred to the Committee on Small Business and Entrepreneurship.,Commerce,Sen.,I,ME,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,1,0,0,1,Senate - Finance,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S4226),Taxation,Sen.,R,ME,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,21,12,8,1,16,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (Sponsor introductory remarks on measure: CR S4226-4227),Government Operations and Politics,Sen.,R,ME,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,1,1,0,2,Senate - Veterans' Affairs,Read twice and referred to the Committee on Veterans' Affairs.,Armed Forces and National Security,Sen.,R,NC,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,0,3,0,3,Senate - Finance,Read twice and referred to the Committee on Finance.,Health,Sen.,R,IA,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,R,MS,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,7,0,7,0,6,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,Government Operations and Politics,Sen.,R,FL,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,0,3,0,2,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,Emergency Management,Sen.,R,WI,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,0,2,0,2,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,R,FL,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,10,0,10,0,9,Senate - Finance,Read twice and referred to the Committee on Finance. (Sponsor introductory remarks on measure: CR S4228),Manufacturing,Sen.,R,IA,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,1,0,0,1,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 570.,Government Operations and Politics,Sen.,R,OH,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,6,4,2,0,6,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.","Science, Technology, Communications",Sen.,R,OH,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,1,0,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,R,MS,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,0,1,0,1,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 573.,Emergency Management,Sen.,R,WI,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,26,14,11,1,22,,Became Public Law No: 116-151.,"Social work, volunteer service, charitable organizations",Sen.,R,SC,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
S. ,116,1,1,0,0,1,Senate - Homeland Security and Governmental Affairs,Placed on Senate Legislative Calendar under General Orders. Calendar No. 624.,Health,Sen.,R,WI,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,1,1,0,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Health,Sen.,R,AK,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,8,0,8,0,8,Senate - Judiciary,Placed on Senate Legislative Calendar under General Orders. Calendar No. 504.,Law,Sen.,R,AZ,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,0,0,0,0,0,Senate - Finance,Read twice and referred to the Committee on Finance.,Food assistance and relief,Sen.,R,IA,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,0,1,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Worker safety and health,Sen.,R,OH,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,0,1,0,1,Senate - Energy and Natural Resources,"Committee on Energy and Natural Resources Senate Subcommittee on Public Lands, Forests, and Mining. Hearings held. With printed Hearing: S.Hrg. 116-382.",Public Lands and Natural Resources,Sen.,R,UT,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,6,4,2,0,6,Senate - Finance,Read twice and referred to the Committee on Finance.,Internet and video services,Sen.,R,NE,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,4,2,2,0,4,Senate - Small Business and Entrepreneurship,Read twice and referred to the Committee on Small Business and Entrepreneurship.,Commerce,Sen.,R,MS,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Finance and Financial Sector,Sen.,R,NC,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,10,0,10,0,9,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Congressional oversight,Sen.,R,IA,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Homeland Security and Governmental Affairs,Held at the desk.,Government Operations and Politics,Sen.,R,FL,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,3,1,2,0,3,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,R,WY,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Energy and Natural Resources,Committee on Energy and Natural Resources Senate Subcommittee on Water and Power. Hearings held. With printed Hearing: S.Hrg. 116-375.,Water Resources Development,Sen.,R,AZ,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S. ,116,2,0,2,0,2,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S4267-4270)",Health,Sen.,R,TN,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,8,2,5,1,7,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry. (Sponsor introductory remarks on measure: CR S4350-4351)",Public Lands and Natural Resources,Sen.,R,ME,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,0,2,0,2,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.","Science, Technology, Communications",Sen.,R,TX,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,0,2,0,2,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Foreign Trade and International Finance,Sen.,R,NC,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,1,0,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Labor and Employment,Sen.,R,WI,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,0,2,0,2,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary. (Sponsor introductory remarks on measure: CR S4351),Crime and Law Enforcement,Sen.,R,GA,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,0,1,0,1,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Labor and Employment,Sen.,R,MT,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Labor and Employment,Sen.,R,MO,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,0,1,0,1,Senate - Finance,Read twice and referred to the Committee on Finance.,Computers and information technology,Sen.,R,IN,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,2,0,0,2,Senate - Foreign Relations,Read twice and referred to the Committee on Foreign Relations.,Public-private cooperation,Sen.,R,OK,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Education,Sen.,R,TN,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Health,Sen.,R,NC,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Foreign Relations,Read twice and referred to the Committee on Foreign Relations.,State and local government operations,Sen.,R,AZ,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Transportation and Public Works,Sen.,R,AZ,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,58,41,16,1,36,Senate - Small Business and Entrepreneurship,Read twice and referred to the Committee on Small Business and Entrepreneurship.,Commerce,Sen.,R,TX,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,2,1,0,3,Senate - Finance,Read twice and referred to the Committee on Finance.,Health,Sen.,R,SC,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Education,Sen.,R,GA,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,0,2,0,2,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,R,SC,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Environment and Public Works,Read twice and referred to the Committee on Environment and Public Works.,Environmental Protection,Sen.,R,UT,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Crime and Law Enforcement,Sen.,R,TX,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,2,1,0,3,Senate - Homeland Security and Governmental Affairs,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,Government Operations and Politics,Sen.,R,TX,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Banking, Housing, and Urban Affairs","Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",Credit and credit markets,Sen.,R,NC,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,4,0,4,0,4,Senate - Foreign Relations,Read twice and referred to the Committee on Foreign Relations.,International Affairs,Sen.,R,ID,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Finance,Read twice and referred to the Committee on Finance.,Health,Sen.,R,KY,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,4,0,4,0,4,Senate - Finance,Read twice and referred to the Committee on Finance. (text: CR S4425-4426),Labor and Employment,Sen.,R,SD,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Armed Services,Read twice and referred to the Committee on Armed Services.,Armed Forces and National Security,Sen.,R,IA,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,8,0,8,0,7,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,R,SC,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,5,2,3,0,4,Senate - Veterans' Affairs,Read twice and referred to the Committee on Veterans' Affairs.,Disability assistance,Sen.,R,KS,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,0,1,1,2,Senate - Finance,Read twice and referred to the Committee on Finance.,"Drug, alcohol, tobacco use",Sen.,R,IN,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,0,2,0,2,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,R,TX,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,"Senate - Commerce, Science, and Transportation","Read twice and referred to the Committee on Commerce, Science, and Transportation.","Science, Technology, Communications",Sen.,R,CO,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,1,0,1,0,1,"Senate - Health, Education, Labor, and Pensions","Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",Education,Sen.,R,AR,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,1,1,0,2,Senate - Finance,Read twice and referred to the Committee on Finance.,Health,Sen.,R,KY,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,2,1,1,0,2,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Health,Sen.,R,OH,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,3,0,3,0,2,Senate - Finance,Read twice and referred to the Committee on Finance.,Taxation,Sen.,R,TX,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,5,3,2,0,4,"Senate - Agriculture, Nutrition, and Forestry","Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.","Food supply, safety, and labeling",Sen.,R,KS,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Foreign Relations,Read twice and referred to the Committee on Foreign Relations.,International Affairs,Sen.,R,CO,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S. ,116,0,0,0,0,0,Senate - Judiciary,Read twice and referred to the Committee on the Judiciary.,Armed Forces and National Security,Sen.,R,MO,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
