bill_id,URL,Congress,Title
"S. 76",https://www.congress.gov/bill/118th-congress/senate-bill/76,"118th Congress (2023-2024)","Standing with Moms Act of 2023"
"S. 75",https://www.congress.gov/bill/118th-congress/senate-bill/75,"118th Congress (2023-2024)","Lifting Local Communities Act"
"S. 74",https://www.congress.gov/bill/118th-congress/senate-bill/74,"118th Congress (2023-2024)","Providing for Life Act of 2023"
"S. 73",https://www.congress.gov/bill/118th-congress/senate-bill/73,"118th Congress (2023-2024)","Helping HANDS for Families Act"
"S. 72",https://www.congress.gov/bill/118th-congress/senate-bill/72,"118th Congress (2023-2024)","Debt Cancellation Accountability Act of 2023"
"S. 71",https://www.congress.gov/bill/118th-congress/senate-bill/71,"118th Congress (2023-2024)","Extending Limits of United States Customs Waters Act of 2023"
"S. 70",https://www.congress.gov/bill/118th-congress/senate-bill/70,"118th Congress (2023-2024)","Tribal Trust Land Homeownership Act of 2023"
"S. 69",https://www.congress.gov/bill/118th-congress/senate-bill/69,"118th Congress (2023-2024)","SOAR Permanent Authorization Act"
"S. 68",https://www.congress.gov/bill/118th-congress/senate-bill/68,"118th Congress (2023-2024)","FARM Act"
"S. 67",https://www.congress.gov/bill/118th-congress/senate-bill/67,"118th Congress (2023-2024)","Fair and Transparent Gas Prices Act of 2023"
"S. 66",https://www.congress.gov/bill/118th-congress/senate-bill/66,"118th Congress (2023-2024)","NOTAM Improvement Act of 2023"
"S. 65",https://www.congress.gov/bill/118th-congress/senate-bill/65,"118th Congress (2023-2024)","Mentoring to Succeed Act of 2023"
"S. 64",https://www.congress.gov/bill/118th-congress/senate-bill/64,"118th Congress (2023-2024)","Water Rights Protection Act of 2023"
"S. 63",https://www.congress.gov/bill/118th-congress/senate-bill/63,"118th Congress (2023-2024)","American Vehicle Security Act of 2023"
"S. 62",https://www.congress.gov/bill/118th-congress/senate-bill/62,"118th Congress (2023-2024)","No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2023"
"S. 61",https://www.congress.gov/bill/118th-congress/senate-bill/61,"118th Congress (2023-2024)","Combating Cartels on Social Media Act of 2023"
"S. 60",https://www.congress.gov/bill/118th-congress/senate-bill/60,"118th Congress (2023-2024)","Education Savings Accounts for Military Families Act of 2023"
"S. 59",https://www.congress.gov/bill/118th-congress/senate-bill/59,"118th Congress (2023-2024)","Chance to Compete Act of 2023"
"S. 58",https://www.congress.gov/bill/118th-congress/senate-bill/58,"118th Congress (2023-2024)","Preventing Elected Leaders from Owning Securities and Investments (PELOSI) Act"
"S. 57",https://www.congress.gov/bill/118th-congress/senate-bill/57,"118th Congress (2023-2024)","Student Empowerment Act"
"S. 56",https://www.congress.gov/bill/118th-congress/senate-bill/56,"118th Congress (2023-2024)","Education Freedom Scholarships and Opportunity Act"
"S. 55",https://www.congress.gov/bill/118th-congress/senate-bill/55,"118th Congress (2023-2024)","VACANT Act"
"S. 54",https://www.congress.gov/bill/118th-congress/senate-bill/54,"118th Congress (2023-2024)","A bill to amend the Internal Revenue Code of 1986 to increase the limitation on the credit for biomass stoves and boilers."
"S. 53",https://www.congress.gov/bill/118th-congress/senate-bill/53,"118th Congress (2023-2024)","Combating Global Corruption Act of 2023"
"S. 52",https://www.congress.gov/bill/118th-congress/senate-bill/52,"118th Congress (2023-2024)","American Beef Labeling Act of 2023"
"S. 51",https://www.congress.gov/bill/118th-congress/senate-bill/51,"118th Congress (2023-2024)","Washington, D.C. Admission Act"
"S. 50",https://www.congress.gov/bill/118th-congress/senate-bill/50,"118th Congress (2023-2024)","Pensacola and Perdido Bays Estuary of National Significance Act of 2023"
"S. 49",https://www.congress.gov/bill/118th-congress/senate-bill/49,"118th Congress (2023-2024)","American Shores Protection Act of 2023"
"S. 48",https://www.congress.gov/bill/118th-congress/senate-bill/48,"118th Congress (2023-2024)","Community Mentors for Moms Act"
"S. 47",https://www.congress.gov/bill/118th-congress/senate-bill/47,"118th Congress (2023-2024)","SAND Act of 2023"
"S. 46",https://www.congress.gov/bill/118th-congress/senate-bill/46,"118th Congress (2023-2024)","American Innovation and Manufacturing Act"
"S. 45",https://www.congress.gov/bill/118th-congress/senate-bill/45,"118th Congress (2023-2024)","Small Business Tax Fairness and Compliance Simplification Act"
"S. 44",https://www.congress.gov/bill/118th-congress/senate-bill/44,"118th Congress (2023-2024)","ONSHORE Manufacturing Act of 2023"
"S. 43",https://www.congress.gov/bill/118th-congress/senate-bill/43,"118th Congress (2023-2024)","A bill to repeal the provision of law that provides automatic pay adjustments for Members of Congress."
"S. 42",https://www.congress.gov/bill/118th-congress/senate-bill/42,"118th Congress (2023-2024)","BUILD for Veterans Act of 2023"
"S. 41",https://www.congress.gov/bill/118th-congress/senate-bill/41,"118th Congress (2023-2024)","READ Act Reauthorization Act of 2023"
"S. 40",https://www.congress.gov/bill/118th-congress/senate-bill/40,"118th Congress (2023-2024)","Commission to Study and Develop Reparation Proposals for African Americans Act"
"S. 39",https://www.congress.gov/bill/118th-congress/senate-bill/39,"118th Congress (2023-2024)","Let's Get to Work Act of 2023"
"S. 38",https://www.congress.gov/bill/118th-congress/senate-bill/38,"118th Congress (2023-2024)","Veteran Entrepreneurship Training Act of 2023"
"S. 37",https://www.congress.gov/bill/118th-congress/senate-bill/37,"118th Congress (2023-2024)","Witness Security and Protection Grant Program Act of 2023"
"S. 36",https://www.congress.gov/bill/118th-congress/senate-bill/36,"118th Congress (2023-2024)","Agility in Manufacturing Preparedness Act of 2023"
"S. 35",https://www.congress.gov/bill/118th-congress/senate-bill/35,"118th Congress (2023-2024)","New Parents Act of 2023"
"S. 34",https://www.congress.gov/bill/118th-congress/senate-bill/34,"118th Congress (2023-2024)","Facilitating the Reshoring of Energy Grid Component Manufacturing Act of 2023"
"S. 33",https://www.congress.gov/bill/118th-congress/senate-bill/33,"118th Congress (2023-2024)","MMEDS Act of 2023"
"S. 32",https://www.congress.gov/bill/118th-congress/senate-bill/32,"118th Congress (2023-2024)","Choice in Affordable Housing Act of 2023"
"S. 31",https://www.congress.gov/bill/118th-congress/senate-bill/31,"118th Congress (2023-2024)","SPR Act"
"S. 30",https://www.congress.gov/bill/118th-congress/senate-bill/30,"118th Congress (2023-2024)","Fiscal Year 2023 Veterans Affairs Major Medical Facility Authorization Act"
"S. 29",https://www.congress.gov/bill/118th-congress/senate-bill/29,"118th Congress (2023-2024)","AMERICANS Act"
"S. 28",https://www.congress.gov/bill/118th-congress/senate-bill/28,"118th Congress (2023-2024)","Restaurant Revitalization Tax Credit Act"
"S. 27",https://www.congress.gov/bill/118th-congress/senate-bill/27,"118th Congress (2023-2024)","Focus on the Mission Act of 2023"
"S. 26",https://www.congress.gov/bill/118th-congress/senate-bill/26,"118th Congress (2023-2024)","SNOOP Act of 2023"
"S. 25",https://www.congress.gov/bill/118th-congress/senate-bill/25,"118th Congress (2023-2024)","Assault Weapons Ban of 2023"
"S. 24",https://www.congress.gov/bill/118th-congress/senate-bill/24,"118th Congress (2023-2024)","Fighting Homelessness Through Services and Housing Act"
"S. 23",https://www.congress.gov/bill/118th-congress/senate-bill/23,"118th Congress (2023-2024)","Promoting Cross-border Energy Infrastructure Act"
"S. 22",https://www.congress.gov/bill/118th-congress/senate-bill/22,"118th Congress (2023-2024)","West Coast Ocean Protection Act of 2023"
"S. 21",https://www.congress.gov/bill/118th-congress/senate-bill/21,"118th Congress (2023-2024)","Community Wildfire Protection Act of 2023"
"S. 20",https://www.congress.gov/bill/118th-congress/senate-bill/20,"118th Congress (2023-2024)","Federal Land Freedom Act of 2023"
"S. 19",https://www.congress.gov/bill/118th-congress/senate-bill/19,"118th Congress (2023-2024)","FRESH Act"
"S. 18",https://www.congress.gov/bill/118th-congress/senate-bill/18,"118th Congress (2023-2024)","Protecting Individuals with Down Syndrome Act"
"S. 17",https://www.congress.gov/bill/118th-congress/senate-bill/17,"118th Congress (2023-2024)","Sunlight for Unaccountable Non-profits (SUN) Act"
"S. 16",https://www.congress.gov/bill/118th-congress/senate-bill/16,"118th Congress (2023-2024)","Protecting Life on College Campus Act of 2023"
"S. 15",https://www.congress.gov/bill/118th-congress/senate-bill/15,"118th Congress (2023-2024)","Ensuring Accurate and Complete Abortion Data Reporting Act of 2023"
"S. 14",https://www.congress.gov/bill/118th-congress/senate-bill/14,"118th Congress (2023-2024)","Age 21 Act"
"S. 13",https://www.congress.gov/bill/118th-congress/senate-bill/13,"118th Congress (2023-2024)","Protect Funding for Women's Health Care Act"
"S. 12",https://www.congress.gov/bill/118th-congress/senate-bill/12,"118th Congress (2023-2024)","A bill to prohibit the government of the District of Columbia from using Federal funds to allow individuals who are not citizens of the United States to vote in any election, and for other purposes."
"S. 11",https://www.congress.gov/bill/118th-congress/senate-bill/11,"118th Congress (2023-2024)","SAFER Act of 2023"
"S. 10",https://www.congress.gov/bill/118th-congress/senate-bill/10,"118th Congress (2023-2024)","VA Clinician Appreciation, Recruitment, Education, Expansion, and Retention Support (CAREERS) Act of 2023"
"S. 9",https://www.congress.gov/bill/118th-congress/senate-bill/9,"118th Congress (2023-2024)","Protecting America’s Strategic Petroleum Reserve from China Act"
"S. 8",https://www.congress.gov/bill/118th-congress/senate-bill/8,"118th Congress (2023-2024)","Improving Health Insurance Affordability Act of 2023"
"S. 7",https://www.congress.gov/bill/118th-congress/senate-bill/7,"118th Congress (2023-2024)","A bill to authorize an additional district judgeship for the district of Idaho."
"S. 6",https://www.congress.gov/bill/118th-congress/senate-bill/6,"118th Congress (2023-2024)","Balanced Budget Accountability Act"
"S.J.Res. 20",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/20,"118th Congress (2023-2024)","A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Justice and the Bureau of Alcohol, Tobacco, Firearms and Explosives relating to ""Factoring Criteria for Firearms With Attached 'Stabilizing Braces'""."
"S.J.Res. 19",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/19,"118th Congress (2023-2024)","A joint resolution proposing a balanced budget amendment to the Constitution of the United States."
"S.J.Res. 18",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/18,"118th Congress (2023-2024)","A joint resolution disapproving of the rule submitted by the Department of Homeland Security relating to ""Public Charge Ground of Inadmissibility""."
"S.J.Res. 17",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/17,"118th Congress (2023-2024)","A joint resolution to acknowledge the courage and sacrifice of veterans of the Vietnam war and formally apologize for the treatment they received upon returning home."
"S.J.Res. 16",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/16,"118th Congress (2023-2024)","A joint resolution proposing an amendment to the Constitution of the United States to require that the Supreme Court of the United States be composed of not more than 9 justices."
"S.J.Res. 15",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/15,"118th Congress (2023-2024)","A joint resolution disapproving the rule submitted by the Department of Commerce relating to ""Procedures Covering Suspension of Liquidation, Duties and Estimated Duties in Accord With Presidential Proclamation 10414""."
"S.J.Res. 14",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/14,"118th Congress (2023-2024)","A joint resolution proposing an amendment to the Constitution of the United States requiring that the Federal budget be balanced."
"S.J.Res. 13",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/13,"118th Congress (2023-2024)","A joint resolution proposing an amendment to the Constitution of the United States relative to balancing the budget."
"S.J.Res. 12",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/12,"118th Congress (2023-2024)","A joint resolution disapproving the action of the District of Columbia Council in approving the Revised Criminal Code Act of 2022."
"S.J.Res. 11",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/11,"118th Congress (2023-2024)","A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Environmental Protection Agency relating to ""Control of Air Pollution From New Motor Vehicles: Heavy-Duty Engine and Vehicle Standards""."
"S.J.Res. 10",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/10,"118th Congress (2023-2024)","A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Veterans Affairs relating to ""Reproductive Health Services""."
"S.J.Res. 9",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/9,"118th Congress (2023-2024)","A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the United States Fish and Wildlife Service relating to ""Endangered and Threatened Wildlife and Plants; Lesser Prairie-Chicken; Threatened Status with Section 4(d) Rule for the Northern Distinct Population Segment and Endangered Status for the Southern Distinct Population Segment""."
"S.J.Res. 8",https://www.congress.gov/bill/118th-congress/senate-joint-resolution/8,"118th Congress (2023-2024)","A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Labor relating to ""Prudence and Loyalty in Selecting Plan Investments and Exercising Shareholder Rights""."
